rfp_id,sku_id,category,final_score,structured_score,semantic_score,standards_score
RFP_5427,SKU_225,partially matching,0.5647237241268157,0.3,0.715745747089386,1.0
RFP_5428,SKU_272,matching,0.7407161295413971,0.7,0.635720431804657,1.0
RFP_5429,SKU_105,matching,0.7620450615882874,0.75,0.6234835386276245,1.0
RFP_5430,SKU_288,partially matching,0.5487359821796418,0.4,0.4957866072654724,1.0
RFP_5431,SKU_176,partially matching,0.5437893231709798,0.6666666666666666,0.7015199661254883,0.0
RFP_5432,SKU_189,matching,0.7344580252965291,0.6666666666666666,0.6704156398773193,1.0
RFP_5433,SKU_259,matching,0.8414061463796176,0.9230769230769231,0.59955894947052,1.0
RFP_5434,SKU_123,matching,0.7736207117636997,0.9166666666666666,0.38429126143455505,1.0
RFP_5435,SKU_195,matching,0.7664926290512084,0.75,0.6383087635040283,1.0
RFP_5436,SKU_246,partially matching,0.6365215659141541,0.9,0.6217385530471802,0.0
RFP_5437,SKU_225,matching,0.7279937212283796,0.6153846153846154,0.7343380451202393,1.0
RFP_5438,SKU_125,partially matching,0.7126743013208563,0.6363636363636364,0.648308277130127,1.0
RFP_5439,SKU_272,matching,0.7277797639369965,0.7,0.5925992131233215,1.0
RFP_5440,SKU_282,partially matching,0.6589056052944877,0.5454545454545454,0.6205944418907166,1.0
RFP_5441,SKU_176,partially matching,0.6209396719932556,0.8,0.736465573310852,0.0
RFP_5442,SKU_250,partially matching,0.645418046279387,0.9090909090909091,0.6362419724464417,0.0
RFP_5443,SKU_176,matching,0.7299314943643715,0.6923076923076923,0.6125921607017517,1.0
RFP_5444,SKU_176,partially matching,0.7017154747789556,0.6363636363636364,0.6117788553237915,1.0
RFP_5445,SKU_111,partially matching,0.7086907893419265,0.8,0.36230263113975525,1.0
RFP_5446,SKU_149,partially matching,0.6546195864677429,0.6,0.5153986215591431,1.0
RFP_5447,SKU_265,partially matching,0.569895776835355,0.8181818181818182,0.5360162258148193,0.0
RFP_5448,SKU_228,partially matching,0.5369899283755909,0.7272727272727273,0.5778452157974243,0.0
RFP_5449,SKU_107,partially matching,0.5099011341730754,0.5833333333333334,0.7274482250213623,0.0
RFP_5450,SKU_125,partially matching,0.6463344991207123,0.5,0.6544483304023743,1.0
RFP_5451,SKU_193,partially matching,0.5718581524762241,0.8181818181818182,0.5425574779510498,0.0
RFP_5452,SKU_112,partially matching,0.6192394359545275,0.9090909090909091,0.5489799380302429,0.0
RFP_5453,SKU_266,partially matching,0.6685542528445905,0.6153846153846154,0.5362064838409424,1.0
RFP_5454,SKU_176,matching,0.7718811862998538,0.7777777777777778,0.6099743247032166,1.0
RFP_5455,SKU_234,partially matching,0.6296355702660301,0.5454545454545454,0.5230276584625244,1.0
RFP_5456,SKU_143,partially matching,0.7121414612640034,0.7272727272727273,0.49501699209213257,1.0
RFP_5457,SKU_293,partially matching,0.6765973036105817,0.6153846153846154,0.5630166530609131,1.0
RFP_5458,SKU_154,partially matching,0.5493227124214172,0.7,0.6644090414047241,0.0
RFP_5459,SKU_272,matching,0.8101621548334759,0.8333333333333334,0.6449849605560303,1.0
RFP_5460,SKU_191,partially matching,0.5126264068213375,0.18181818181818182,0.739057719707489,1.0
RFP_5461,SKU_257,matching,0.7932148304852573,0.8181818181818182,0.6137464046478271,1.0
RFP_5462,SKU_173,matching,0.7517446219921111,0.7,0.6724820733070374,1.0
RFP_5463,SKU_101,partially matching,0.6685620327790578,0.9166666666666666,0.7007623314857483,0.0
RFP_5464,SKU_258,partially matching,0.7146764477094014,0.6666666666666666,0.604477047920227,1.0
RFP_5465,SKU_196,partially matching,0.6311064203580221,0.4166666666666667,0.7425769567489624,1.0
RFP_5466,SKU_176,partially matching,0.6032319870862094,0.8181818181818182,0.647136926651001,0.0
RFP_5467,SKU_252,partially matching,0.6770439088344573,0.6,0.5901463627815247,1.0
RFP_5468,SKU_241,partially matching,0.5570926666259766,0.75,0.6069755554199219,0.0
RFP_5469,SKU_237,partially matching,0.6798989588564093,0.6363636363636364,0.5390571355819702,1.0
RFP_5470,SKU_157,matching,0.7683420817057292,0.8333333333333334,0.505584716796875,1.0
RFP_5471,SKU_152,partially matching,0.6716678240082481,0.5454545454545454,0.6631351709365845,1.0
RFP_5472,SKU_201,partially matching,0.7164311488469441,0.6666666666666666,0.6103260517120361,1.0
RFP_5473,SKU_288,partially matching,0.6688936591148376,0.6,0.5629788637161255,1.0
RFP_5474,SKU_241,partially matching,0.4818557381629944,0.6,0.606185793876648,0.0
RFP_5475,SKU_130,matching,0.8063001851240794,0.8333333333333334,0.6321117281913757,1.0
RFP_5476,SKU_131,matching,0.7765807926654815,0.75,0.6719359755516052,1.0
RFP_5477,SKU_259,partially matching,0.7087668042291295,0.7272727272727273,0.48376813530921936,1.0
RFP_5478,SKU_205,matching,0.8061586717764537,0.8333333333333334,0.6316400170326233,1.0
RFP_5479,SKU_257,matching,0.7230376362800597,0.7,0.5767921209335327,1.0
RFP_5480,SKU_206,partially matching,0.6859488268693288,0.6666666666666666,0.5087183117866516,1.0
RFP_5481,SKU_102,partially matching,0.6537250578403473,0.5,0.679083526134491,1.0
RFP_5482,SKU_257,matching,0.7488928675651549,0.75,0.5796428918838501,1.0
RFP_5483,SKU_257,partially matching,0.6239426531574943,0.5454545454545454,0.5040512681007385,1.0
RFP_5484,SKU_154,matching,0.8292184903071478,0.8461538461538461,0.687138557434082,1.0
RFP_5485,SKU_236,partially matching,0.5845934998530609,0.5384615384615384,0.38454243540763855,1.0
RFP_5486,SKU_200,partially matching,0.6418216109275818,0.9,0.639405369758606,0.0
RFP_5487,SKU_160,partially matching,0.5249389370282491,0.6666666666666666,0.6386853456497192,0.0
RFP_5488,SKU_281,partially matching,0.6943614502747854,0.6666666666666666,0.5367603898048401,1.0
RFP_5489,SKU_207,partially matching,0.6324103633562724,0.8333333333333334,0.719145655632019,0.0
RFP_5490,SKU_107,partially matching,0.601940083045226,0.38461538461538464,0.6987746357917786,1.0
RFP_5491,SKU_234,partially matching,0.6519467115402222,0.6,0.5064890384674072,1.0
RFP_5492,SKU_237,matching,0.7644907772541045,0.8,0.5483025908470154,1.0
RFP_5493,SKU_176,matching,0.7720677863467824,0.7272727272727273,0.694771409034729,1.0
RFP_5494,SKU_211,matching,0.739088233311971,0.6666666666666666,0.685849666595459,1.0
RFP_5495,SKU_184,partially matching,0.6965064823627471,0.75,0.405021607875824,1.0
RFP_5496,SKU_258,matching,0.7256004691123963,0.7,0.5853348970413208,1.0
RFP_5497,SKU_110,partially matching,0.674482548236847,0.8,0.24827516078948975,1.0
RFP_5498,SKU_234,partially matching,0.5270844995975494,0.7,0.5902816653251648,0.0
RFP_5499,SKU_260,matching,0.7510399520397186,0.7,0.6701331734657288,1.0
RFP_5500,SKU_284,partially matching,0.6468603044748307,0.6,0.4895343482494354,1.0
RFP_5501,SKU_195,matching,0.7247814377148947,0.6666666666666666,0.6381603479385376,1.0
RFP_5502,SKU_176,matching,0.756956864487041,0.7272727272727273,0.6444016695022583,1.0
RFP_5503,SKU_151,matching,0.7488083720207215,0.7,0.6626945734024048,1.0
RFP_5504,SKU_163,partially matching,0.7077690492976796,0.7272727272727273,0.4804422855377197,1.0
RFP_5505,SKU_286,partially matching,0.5431995511054992,0.7,0.6439985036849976,0.0
RFP_5506,SKU_176,matching,0.7834521532058716,0.8,0.6115071773529053,1.0
RFP_5507,SKU_256,matching,0.8232158287004991,0.9090909090909091,0.5622345805168152,1.0
RFP_5508,SKU_259,matching,0.8234411981370713,0.8888888888888888,0.5966558456420898,1.0
RFP_5509,SKU_232,partially matching,0.585055472300603,0.46153846153846156,0.5142874717712402,1.0
RFP_5510,SKU_220,matching,0.8264264702796935,0.8,0.754754900932312,1.0
RFP_5511,SKU_123,matching,0.7497342643412677,0.8181818181818182,0.46881118416786194,1.0
RFP_5512,SKU_288,partially matching,0.6809399247169494,0.6,0.6031330823898315,1.0
RFP_5513,SKU_219,partially matching,0.6686451474825541,0.5833333333333334,0.5899282693862915,1.0
RFP_5514,SKU_280,matching,0.862501201721338,0.9230769230769231,0.6698758006095886,1.0
RFP_5515,SKU_293,matching,0.7236444007266651,0.7272727272727273,0.5333601236343384,1.0
RFP_5516,SKU_211,matching,0.8143701997670261,0.8181818181818182,0.6842643022537231,1.0
RFP_5517,SKU_299,partially matching,0.6909513888450769,0.6923076923076923,0.4826584756374359,1.0
RFP_5518,SKU_154,partially matching,0.5111476600170135,0.6,0.7038255333900452,0.0
RFP_5519,SKU_115,matching,0.7417487854307347,0.6363636363636364,0.7452232241630554,1.0
RFP_5520,SKU_105,matching,0.7331989077421335,0.6923076923076923,0.6234835386276245,1.0
RFP_5521,SKU_277,matching,0.7340970765460622,0.7272727272727273,0.5682023763656616,1.0
RFP_5522,SKU_250,matching,0.8022950663016393,0.8461538461538461,0.597393810749054,1.0
RFP_5523,SKU_219,partially matching,0.49177907109260555,0.6,0.6392635703086853,0.0
RFP_5524,SKU_259,matching,0.775254374742508,0.8,0.5841812491416931,1.0
RFP_5525,SKU_123,partially matching,0.6594028765505011,0.6363636363636364,0.47073686122894287,1.0
RFP_5526,SKU_205,matching,0.7641998997101418,0.7692307692307693,0.5986150503158569,1.0
RFP_5527,SKU_219,partially matching,0.5557148893674214,0.6666666666666666,0.7412718534469604,0.0
RFP_5528,SKU_115,partially matching,0.619678337757404,0.8461538461538461,0.6553380489349365,0.0
RFP_5529,SKU_256,partially matching,0.6731655776500702,0.6,0.5772185921669006,1.0
RFP_5530,SKU_154,partially matching,0.7060099596327001,0.6363636363636364,0.6260938048362732,1.0
RFP_5531,SKU_272,matching,0.7444889605045317,0.7,0.6482965350151062,1.0
RFP_5532,SKU_131,matching,0.8110005690501287,0.8461538461538461,0.6264121532440186,1.0
RFP_5533,SKU_272,matching,0.7277572592099508,0.6666666666666666,0.6480797529220581,1.0
RFP_5534,SKU_295,matching,0.7492323458194732,0.75,0.5807744860649109,1.0
RFP_5535,SKU_186,partially matching,0.6795888418501074,0.6363636363636364,0.5380234122276306,1.0
RFP_5536,SKU_272,matching,0.7257702430089314,0.6666666666666666,0.6414563655853271,1.0
RFP_5537,SKU_256,partially matching,0.6525284566662528,0.5454545454545454,0.5993372797966003,1.0
RFP_5538,SKU_291,partially matching,0.7065845449765522,0.6666666666666666,0.57750403881073,1.0
RFP_5539,SKU_250,partially matching,0.6748437643051148,0.6,0.5828125476837158,1.0
RFP_5540,SKU_280,partially matching,0.5526802053818336,0.7692307692307693,0.5602160692214966,0.0
RFP_5541,SKU_259,partially matching,0.5841332852840424,0.5,0.44711095094680786,1.0
RFP_5542,SKU_238,matching,0.7663555264472961,0.7,0.7211850881576538,1.0
RFP_5543,SKU_160,partially matching,0.5764689266681671,0.75,0.6715630888938904,0.0
RFP_5544,SKU_273,matching,0.7992473880449931,0.8333333333333334,0.6086024045944214,1.0
RFP_5545,SKU_115,matching,0.7713454316962849,0.7272727272727273,0.6923635601997375,1.0
RFP_5546,SKU_281,partially matching,0.6103714368560098,0.45454545454545453,0.6103290319442749,1.0
RFP_5547,SKU_123,matching,0.740650874376297,0.8,0.46883624792099,1.0
RFP_5548,SKU_299,matching,0.7411758175263039,0.7692307692307693,0.521868109703064,1.0
RFP_5549,SKU_159,matching,0.7238799929618835,0.7,0.5795999765396118,1.0
RFP_5550,SKU_293,matching,0.7803350773724642,0.8181818181818182,0.5708138942718506,1.0
RFP_5551,SKU_290,partially matching,0.5801726868519417,0.7692307692307693,0.6518576741218567,0.0
RFP_5552,SKU_225,partially matching,0.5976315265352077,0.36363636363636365,0.7193778157234192,1.0
RFP_5553,SKU_238,matching,0.8039698839187621,0.75,0.763232946395874,1.0
RFP_5554,SKU_293,matching,0.7787885156544772,0.8181818181818182,0.565658688545227,1.0
RFP_5555,SKU_276,partially matching,0.6840585867563884,0.5833333333333334,0.6413064002990723,1.0
RFP_5556,SKU_261,partially matching,0.6753871977329253,0.6,0.5846239924430847,1.0
RFP_5557,SKU_107,partially matching,0.637963911078193,0.45454545454545453,0.702303946018219,1.0
RFP_5558,SKU_196,partially matching,0.5393545508384704,0.7,0.6311818361282349,0.0
RFP_5559,SKU_293,partially matching,0.6872919136827642,0.6363636363636364,0.5637003183364868,1.0
RFP_5560,SKU_258,partially matching,0.7191259463628132,0.6666666666666666,0.6193087100982666,1.0
RFP_5561,SKU_220,matching,0.7211180035884563,0.6153846153846154,0.7114189863204956,1.0
RFP_5562,SKU_208,partially matching,0.519436793977564,0.6363636363636364,0.6708499193191528,0.0
RFP_5563,SKU_225,partially matching,0.5864407420158386,0.8,0.6214691400527954,0.0
RFP_5564,SKU_105,matching,0.7498737405646931,0.7272727272727273,0.6207912564277649,1.0
RFP_5565,SKU_239,matching,0.7584444533694874,0.7272727272727273,0.6493602991104126,1.0
RFP_5566,SKU_252,partially matching,0.598588671467521,0.45454545454545453,0.571053147315979,1.0
RFP_5567,SKU_137,partially matching,0.5489090800285339,0.7,0.6630302667617798,0.0
RFP_5568,SKU_277,partially matching,0.6720587412516277,0.5833333333333334,0.6013069152832031,1.0
RFP_5569,SKU_300,partially matching,0.6107189456621807,0.8333333333333334,0.6468409299850464,0.0
RFP_5570,SKU_228,matching,0.7338720570911061,0.7272727272727273,0.5674523115158081,1.0
RFP_5571,SKU_160,partially matching,0.7181406100591023,0.6666666666666666,0.6160242557525635,1.0
RFP_5572,SKU_225,partially matching,0.5959387307817285,0.36363636363636365,0.7137351632118225,1.0
RFP_5573,SKU_166,partially matching,0.6054445962111156,0.8333333333333334,0.6292597651481628,0.0
RFP_5574,SKU_163,matching,0.7603580842415492,0.8333333333333334,0.478971391916275,1.0
RFP_5575,SKU_170,matching,0.8093235711256663,0.8333333333333334,0.6421896815299988,1.0
RFP_5576,SKU_102,matching,0.79430297721516,0.7272727272727273,0.7688887119293213,1.0
RFP_5577,SKU_165,matching,0.737615841627121,0.75,0.5420528054237366,1.0
RFP_5578,SKU_186,partially matching,0.6207130531469981,0.8333333333333334,0.6801546216011047,0.0
RFP_5579,SKU_143,partially matching,0.7110296856273304,0.7272727272727273,0.49131107330322266,1.0
RFP_5580,SKU_107,partially matching,0.41333532333374023,0.4,0.7111177444458008,0.0
RFP_5581,SKU_257,matching,0.7875552979382603,0.8181818181818182,0.5948812961578369,1.0
RFP_5582,SKU_230,matching,0.8602785309155783,0.9166666666666666,0.6731506586074829,1.0
RFP_5583,SKU_276,matching,0.8034793317317963,0.8,0.6782644391059875,1.0
RFP_5584,SKU_234,partially matching,0.6929564887827093,0.6363636363636364,0.5825822353363037,1.0
RFP_5585,SKU_265,matching,0.8280855894088746,0.9,0.593618631362915,1.0
RFP_5586,SKU_189,partially matching,0.688675541144151,0.6153846153846154,0.6032774448394775,1.0
RFP_5587,SKU_228,partially matching,0.6624954462051391,0.6,0.5416514873504639,1.0
RFP_5588,SKU_225,partially matching,0.5491921018470417,0.7272727272727273,0.618519127368927,0.0
RFP_5589,SKU_274,partially matching,0.6903989513715107,0.6666666666666666,0.5235520601272583,1.0
RFP_5590,SKU_293,partially matching,0.6626943588256835,0.6,0.5423145294189453,1.0
RFP_5591,SKU_234,partially matching,0.5648959865936867,0.7692307692307693,0.6009353399276733,0.0
RFP_5592,SKU_236,partially matching,0.523462721476188,0.6923076923076923,0.5910295844078064,0.0
RFP_5593,SKU_257,partially matching,0.7012660264968872,1.0,0.670886754989624,0.0
RFP_5594,SKU_210,partially matching,0.6955146724527532,0.6363636363636364,0.5911095142364502,1.0
RFP_5595,SKU_265,matching,0.7312210312256446,0.7692307692307693,0.4886854887008667,1.0
RFP_5596,SKU_205,matching,0.7499506413936614,0.75,0.5831688046455383,1.0
RFP_5597,SKU_199,partially matching,0.6758688325231725,0.6363636363636364,0.5256233811378479,1.0
RFP_5598,SKU_276,matching,0.8142044762770335,0.8333333333333334,0.6584593653678894,1.0
RFP_5599,SKU_288,partially matching,0.5867256453404059,0.7692307692307693,0.6737008690834045,0.0
RFP_5600,SKU_257,partially matching,0.5920045099475166,0.45454545454545453,0.5491059422492981,1.0
RFP_5601,SKU_111,matching,0.7611243575811386,0.9,0.37041452527046204,1.0
RFP_5602,SKU_290,matching,0.7673110929402438,0.8181818181818182,0.5274006128311157,1.0
RFP_5603,SKU_259,partially matching,0.5361740361560474,0.7272727272727273,0.5751255750656128,0.0
RFP_5604,SKU_176,matching,0.8304733780297366,0.8181818181818182,0.737941563129425,1.0
RFP_5605,SKU_227,matching,0.7745242834091186,0.7,0.7484142780303955,1.0
RFP_5606,SKU_273,partially matching,0.7098796566327412,0.6666666666666666,0.5884877443313599,1.0
RFP_5607,SKU_146,partially matching,0.5779708623886108,0.8,0.5932362079620361,0.0
RFP_5608,SKU_257,matching,0.7267972528934479,0.7,0.5893241763114929,1.0
RFP_5609,SKU_254,matching,0.7629904627799988,0.7,0.7099682092666626,1.0
RFP_5610,SKU_221,partially matching,0.6509228626887005,0.5833333333333334,0.5308539867401123,1.0
RFP_5611,SKU_269,partially matching,0.7192373037338256,0.7,0.564124345779419,1.0
RFP_5612,SKU_250,partially matching,0.5757506897816291,0.7692307692307693,0.6371176838874817,0.0
RFP_5613,SKU_260,partially matching,0.6176154494285584,0.8,0.7253848314285278,0.0
RFP_5614,SKU_176,partially matching,0.5213592767715454,0.6,0.7378642559051514,0.0
RFP_5615,SKU_243,partially matching,0.4893314485366528,0.6153846153846154,0.6054638028144836,0.0
RFP_5616,SKU_208,partially matching,0.6705792053179307,0.9090909090909091,0.7201125025749207,0.0
RFP_5617,SKU_283,matching,0.8361217883500185,0.8181818181818182,0.756769597530365,1.0
RFP_5618,SKU_248,partially matching,0.6000160831671495,0.46153846153846156,0.564156174659729,1.0
RFP_5619,SKU_284,partially matching,0.6208147030610305,0.5384615384615384,0.5052797794342041,1.0
RFP_5620,SKU_259,partially matching,0.7157098142000344,0.6923076923076923,0.5651865601539612,1.0
RFP_5621,SKU_155,partially matching,0.6257468602874062,0.45454545454545453,0.6615804433822632,1.0
RFP_5622,SKU_291,matching,0.7454667102206838,0.7272727272727273,0.6061011552810669,1.0
RFP_5623,SKU_257,partially matching,0.6445563157399495,0.9166666666666666,0.6207432746887207,0.0
RFP_5624,SKU_232,partially matching,0.5840959630229257,0.45454545454545453,0.5227441191673279,1.0
RFP_5625,SKU_240,partially matching,0.6925767103830973,0.5833333333333334,0.6697001457214355,1.0
RFP_5626,SKU_162,partially matching,0.6716611618345434,0.6363636363636364,0.5115978121757507,1.0
RFP_5627,SKU_166,partially matching,0.6353698213895161,0.9166666666666666,0.5901216268539429,0.0
RFP_5628,SKU_113,partially matching,0.6910160760084789,0.5833333333333334,0.6644980311393738,1.0
RFP_5629,SKU_166,partially matching,0.5979433146390049,0.8181818181818182,0.6295080184936523,0.0
RFP_5630,SKU_176,partially matching,0.6640506543896414,0.5454545454545454,0.6377446055412292,1.0
RFP_5631,SKU_132,partially matching,0.5656671762466431,0.8,0.5522239208221436,0.0
RFP_5632,SKU_257,partially matching,0.6505997081597645,0.9166666666666666,0.6408879160881042,0.0
RFP_5633,SKU_101,partially matching,0.6559245765209198,0.5,0.6864152550697327,1.0
RFP_5634,SKU_123,partially matching,0.672960556637157,0.7272727272727273,0.3644139766693115,1.0
RFP_5635,SKU_186,matching,0.7576415181159972,0.75,0.6088050603866577,1.0
RFP_5636,SKU_208,partially matching,0.4803997145758735,0.5555555555555556,0.6754064559936523,0.0
RFP_5637,SKU_282,partially matching,0.5531276134344247,0.6923076923076923,0.6899125576019287,0.0
RFP_5638,SKU_238,partially matching,0.5669002922681662,0.3076923076923077,0.7101804614067078,1.0
RFP_5639,SKU_216,partially matching,0.6999559998512268,0.6,0.6665199995040894,1.0
RFP_5640,SKU_112,matching,0.7506189098724951,0.7692307692307693,0.5533450841903687,1.0
RFP_5641,SKU_206,partially matching,0.574459448185834,0.8181818181818182,0.5512284636497498,0.0
RFP_5642,SKU_107,partially matching,0.6360693953254006,0.45454545454545453,0.6959888935089111,1.0
RFP_5643,SKU_107,partially matching,0.5332754969596862,0.25,0.6942516565322876,1.0
RFP_5644,SKU_125,partially matching,0.48298773711377924,0.6363636363636364,0.5493530631065369,0.0
RFP_5645,SKU_152,partially matching,0.5974958419799805,0.4,0.6583194732666016,1.0
RFP_5646,SKU_297,partially matching,0.5419086933135986,0.7,0.6396956443786621,0.0
RFP_5647,SKU_176,partially matching,0.5263989885648092,0.6666666666666666,0.6435521841049194,0.0
RFP_5648,SKU_293,partially matching,0.5995948255062102,0.5,0.4986494183540344,1.0
RFP_5649,SKU_246,partially matching,0.5160403159948496,0.6923076923076923,0.5662882328033447,0.0
RFP_5650,SKU_147,partially matching,0.6633533596992494,0.6,0.5445111989974976,1.0
RFP_5651,SKU_293,partially matching,0.5976993766697971,0.8181818181818182,0.6286948919296265,0.0
RFP_5652,SKU_294,matching,0.7687800398239724,0.7692307692307693,0.6138821840286255,1.0
RFP_5653,SKU_231,partially matching,0.5035016114061529,0.6363636363636364,0.6177326440811157,0.0
RFP_5654,SKU_293,partially matching,0.5768512985923073,0.45454545454545453,0.4985952377319336,1.0
RFP_5655,SKU_291,matching,0.777312594652176,0.8,0.5910419821739197,1.0
RFP_5656,SKU_251,partially matching,0.5387989889491688,0.7272727272727273,0.5838754177093506,0.0
RFP_5657,SKU_284,matching,0.7780868411064148,0.8,0.5936228036880493,1.0
RFP_5658,SKU_290,partially matching,0.6348611098069411,0.5384615384615384,0.5521011352539062,1.0
RFP_5659,SKU_234,matching,0.7836980938911438,0.8,0.612326979637146,1.0
RFP_5660,SKU_111,matching,0.7294553081194559,0.8333333333333334,0.37596213817596436,1.0
RFP_5661,SKU_139,partially matching,0.6378178558566354,0.45454545454545453,0.7018170952796936,1.0
RFP_5662,SKU_272,matching,0.7572313796390187,0.7272727272727273,0.6453167200088501,1.0
RFP_5663,SKU_206,partially matching,0.647803871198134,0.9090909090909091,0.6441947221755981,0.0
RFP_5664,SKU_197,matching,0.7285109931772404,0.6363636363636364,0.7010972499847412,1.0
RFP_5665,SKU_224,partially matching,0.5411711474259694,0.6666666666666666,0.6927927136421204,0.0
RFP_5666,SKU_185,matching,0.7676301717758178,0.75,0.6421005725860596,1.0
RFP_5667,SKU_285,partially matching,0.5782815521413629,0.36363636363636365,0.6548779010772705,1.0
RFP_5668,SKU_233,matching,0.7953128186139193,0.8181818181818182,0.6207396984100342,1.0
RFP_5669,SKU_257,partially matching,0.6676828781763713,0.5833333333333334,0.5867207050323486,1.0
RFP_5670,SKU_232,matching,0.726009621986976,0.6923076923076923,0.5995192527770996,1.0
RFP_5671,SKU_256,partially matching,0.683767314751943,0.6666666666666666,0.5014466047286987,1.0
RFP_5672,SKU_157,matching,0.7263179015029559,0.7272727272727273,0.5422717928886414,1.0
RFP_5673,SKU_165,partially matching,0.5231787741184234,0.7,0.5772625803947449,0.0
RFP_5674,SKU_266,partially matching,0.6071750521659851,0.5,0.5239168405532837,1.0
RFP_5675,SKU_159,partially matching,0.7010985309427435,0.6363636363636364,0.609722375869751,1.0
RFP_5676,SKU_271,matching,0.7339409004558217,0.7272727272727273,0.5676817893981934,1.0
RFP_5677,SKU_185,partially matching,0.49335409998893737,0.6,0.6445136666297913,0.0
RFP_5678,SKU_296,partially matching,0.6883977272293784,0.5454545454545454,0.718901515007019,1.0
RFP_5679,SKU_219,partially matching,0.5434509185644296,0.6923076923076923,0.6576569080352783,0.0
RFP_5680,SKU_232,partially matching,0.7169681628545126,0.6666666666666666,0.6121160984039307,1.0
RFP_5681,SKU_174,partially matching,0.6086001257101695,0.8333333333333334,0.639778196811676,0.0
RFP_5682,SKU_299,partially matching,0.6787299205859503,0.6666666666666666,0.4846552908420563,1.0
RFP_5683,SKU_162,partially matching,0.6448560814062754,0.5833333333333334,0.5106313824653625,1.0
RFP_5684,SKU_139,partially matching,0.5020704393203442,0.6153846153846154,0.6479271054267883,0.0
RFP_5685,SKU_185,partially matching,0.4946421682834625,0.6,0.6488072276115417,0.0
RFP_5686,SKU_272,partially matching,0.6388529777526855,0.5,0.6295099258422852,1.0
RFP_5687,SKU_233,partially matching,0.5712781012058258,0.75,0.6542603373527527,0.0
RFP_5688,SKU_296,matching,0.7743439137935637,0.7,0.7478130459785461,1.0
RFP_5689,SKU_236,matching,0.7727338043126193,0.8181818181818182,0.5454763174057007,1.0
RFP_5690,SKU_257,partially matching,0.5085235471075231,0.6363636363636364,0.6344724297523499,0.0
RFP_5691,SKU_184,partially matching,0.5966947775620681,0.5384615384615384,0.4248800277709961,1.0
RFP_5692,SKU_176,matching,0.7336892247200011,0.7,0.6122974157333374,1.0
RFP_5693,SKU_234,partially matching,0.6817979270761663,0.6363636363636364,0.5453870296478271,1.0
RFP_5694,SKU_163,partially matching,0.6893309503793716,0.7,0.46443650126457214,1.0
RFP_5695,SKU_125,partially matching,0.7181822364146893,0.6153846153846154,0.701633095741272,1.0
RFP_5696,SKU_250,partially matching,0.5683183908462525,0.75,0.6443946361541748,0.0
RFP_5697,SKU_257,partially matching,0.6298366644165732,0.5454545454545454,0.5236979722976685,1.0
RFP_5698,SKU_288,partially matching,0.6230819284915925,0.5,0.5769397616386414,1.0
RFP_5699,SKU_291,matching,0.7580190192569385,0.7272727272727273,0.6479421854019165,1.0
RFP_5700,SKU_265,partially matching,0.604049704472224,0.8333333333333334,0.6246101260185242,0.0
RFP_5701,SKU_257,matching,0.7862175730141727,0.8181818181818182,0.5904222130775452,1.0
RFP_5702,SKU_185,matching,0.764937401901592,0.7272727272727273,0.6710034608840942,1.0
RFP_5703,SKU_160,partially matching,0.5337900996208191,0.6,0.779300332069397,0.0
RFP_5704,SKU_185,matching,0.7802279244769703,0.7272727272727273,0.721971869468689,1.0
RFP_5705,SKU_257,partially matching,0.6243385414282481,0.8333333333333334,0.6922395825386047,0.0
RFP_5706,SKU_261,partially matching,0.5389470826495777,0.7272727272727273,0.5843690633773804,0.0
RFP_5707,SKU_285,matching,0.7396466334660847,0.6666666666666666,0.6877110004425049,1.0
RFP_5708,SKU_162,partially matching,0.641032154361407,0.5833333333333334,0.49788495898246765,1.0
RFP_5709,SKU_107,partially matching,0.7175900940711681,0.6153846153846154,0.6996592879295349,1.0
RFP_5710,SKU_283,matching,0.7751062463630329,0.7272727272727273,0.7048996090888977,1.0
RFP_5711,SKU_299,partially matching,0.7047204911708831,0.7,0.5157349705696106,1.0
RFP_5712,SKU_219,partially matching,0.5832539677619935,0.75,0.694179892539978,0.0
RFP_5713,SKU_137,partially matching,0.5774227579434712,0.6666666666666666,0.8136314153671265,0.0
RFP_5714,SKU_272,matching,0.7954630494117736,0.8,0.6515434980392456,1.0
RFP_5715,SKU_178,partially matching,0.5995465351985051,0.8461538461538461,0.5882320404052734,0.0
RFP_5716,SKU_276,matching,0.7538104366172445,0.7272727272727273,0.6339135766029358,1.0
RFP_5717,SKU_170,partially matching,0.6999472856521607,0.7,0.49982428550720215,1.0
RFP_5718,SKU_159,matching,0.8022052122996404,0.8461538461538461,0.5970942974090576,1.0
RFP_5719,SKU_183,partially matching,0.5819111704826355,0.4,0.6063705682754517,1.0
RFP_5720,SKU_206,matching,0.7895641843477885,0.8333333333333334,0.5763250589370728,1.0
RFP_5721,SKU_272,matching,0.7924217104911804,0.8,0.6414057016372681,1.0
RFP_5722,SKU_137,partially matching,0.5111612002054851,0.5833333333333334,0.7316484451293945,0.0
RFP_5723,SKU_183,matching,0.7901657214531532,0.7692307692307693,0.6851677894592285,1.0
RFP_5724,SKU_152,partially matching,0.7106949031352997,1.0,0.7023163437843323,0.0
RFP_5725,SKU_188,partially matching,0.5799606601397197,0.8333333333333334,0.5443133115768433,0.0
RFP_5726,SKU_299,partially matching,0.5546696543693542,0.8,0.5155655145645142,0.0
RFP_5727,SKU_166,partially matching,0.7170413970947265,0.7,0.5568046569824219,1.0
